name,date,slice_s_idx,slice_e_idx,start_time,end_time,ellipse_d_max,Euclidean_d_max,Feret_d_max,area,perimeter,circularity,probe,first_diode_trunc,last_diode_trunc,image_trunc,aspect_ratio,wind_w,pres,alt,temp,LWC,IWC
1508385_25ch0,220725,1508385,1508410,19:26:04.757000000,19:26:04.757000000,233.7392240350192,257.0992026436488,266.8332812825267,25900.0,782.193000900063,1.879828471229157,ch0,0,0,0,1.5279943045289108,-1.6744783,356.5085,8473.882,252.48274,0.006362873,0.19033603
1519485_25ch0,220725,1519485,1519534,19:29:43.360000000,19:29:43.360000000,495.1097982810738,572.8001396647874,594.6427498927402,121800.0,2802.14249456123,5.13006987096263,ch0,0,0,0,1.2637205576694517,-1.5740112,364.7313,8303.642,254.70657,0.0010405715,0.00043484304
1544265_25ch0,220725,1544265,1544272,19:29:49.164000000,19:29:49.164000000,193.50507020224225,152.31546211727817,165.52945357246847,4200.0,286.5685424949238,1.5559580192592877,ch0,0,0,0,3.9286157928871,-3.173007,365.04535,8296.081,254.38737,0.017904783,0.22520372
1576831_25ch0,220725,1576831,1576846,19:29:50.817000000,19:29:50.817000000,243.9564777954024,237.69728648009425,247.3863375370596,24500.0,877.3401871576775,2.500115643515934,ch0,0,0,0,1.6662496348007343,-2.4709218,365.1576,8295.733,254.18683,0.008205369,0.11260403
1647129_25ch0,220725,1647129,1647140,19:29:54.670000000,19:29:54.670000000,139.24989648399236,111.80339887498948,123.6931687685298,4200.0,324.8528137423857,1.9994664034149976,ch0,0,0,0,1.976576604294653,-0.8986444,364.96402,8298.867,253.95163,0.011912326,0.34333417
1682658_25ch0,220725,1682658,1682667,19:29:56.917000000,19:29:56.917000000,175.9059039020375,152.97058540778357,170.8800749063506,10500.0,606.2741699796952,2.7857296609500355,ch0,0,0,0,1.9416102350201767,-0.7459724,364.756,8303.15,253.99191,0.0,0.19315445
1785278_25ch0,220725,1785278,1785293,19:30:02.361000000,19:30:02.361000000,232.125356755026,225.6102834535696,235.3720459187964,22200.0,1030.477272147525,3.806396248561618,ch0,0,0,0,1.4470126876747664,-1.1928675,364.22473,8315.414,253.81519,0.040982574,0.26071292
1846234_25ch0,220725,1846234,1846252,19:30:07.213000000,19:30:07.213000000,176.42259152853515,181.10770276274835,191.049731745428,7700.0,509.7056274847714,2.684962768316536,ch0,0,0,0,2.2056228849087764,-1.3555856,364.08673,8319.601,254.10876,0.0,0.2651165
1889207_25ch0,220725,1889207,1889234,19:30:20.707000000,19:30:20.707000000,338.7693594036473,338.3784863137726,349.2849839314596,49700.0,1355.035713374682,2.9399180897907704,ch0,0,0,0,1.591974525711732,-1.4729644,364.78073,8302.92,254.1681,0.0,0.0046247654
1900144_25ch0,220725,1900144,1900159,19:33:52.114000000,19:33:52.114000000,194.20327271601937,196.468827043885,208.80613017821105,22400.0,604.558441227157,1.298430464287072,ch0,0,0,0,1.284254095172808,-1.1174761,372.63715,8143.963,255.55489,0.00415618,0.0035698912
2038653_25ch0,220725,2038653,2038671,19:34:00.319000000,19:34:00.319000000,262.98812883852173,257.0992026436488,266.8332812825267,27100.0,895.9797974644666,2.357313154626946,ch0,0,0,0,1.6265758336097609,-0.84103525,372.9275,8140.524,254.88393,0.0,0.41344368
2090872_25ch0,220725,2090872,2090885,19:34:02.659000000,19:34:02.659000000,176.26503120109373,167.63054614240212,183.8477631085024,16300.0,676.98484809835,2.237486526927712,ch0,0,0,0,1.2678239665475046,0.19749708,373.1499,8139.013,254.77261,0.0024028996,0.37071663
2161634_25ch0,220725,2161634,2161642,19:34:06.715000000,19:34:06.715000000,108.85405591152042,100.0,108.16653826391968,3100.0,224.85281374238568,1.2978517746326836,ch0,0,0,0,2.528627712117548,-0.9089578,372.94913,8138.142,254.78601,0.010966095,0.38311905
2200593_25ch0,220725,2200593,2200604,19:34:08.369000000,19:34:08.369000000,114.0568220144496,110.4536101718726,120.41594578792296,2700.0,218.2842712474619,1.4043367408869336,ch0,0,0,0,2.496789919570192,-1.179303,372.88733,8138.9106,254.5704,0.00048605364,0.3034746
2327398_25ch0,220725,2327398,2327420,19:37:49.281000000,19:37:49.281000000,255.9741987607235,266.27053911388697,277.8488797889961,40600.0,812.842712474619,1.2950219669728038,ch0,0,20,0,1.2059288186890345,-0.3829311,380.9097,7979.306,256.33566,0.012776672,0.2976867
2369626_25ch0,220725,2369626,2369641,19:37:51.371000000,19:37:51.418000000,189.5038656232956,155.24174696260025,167.63054614240212,8400.0,493.8477631085024,2.3104524332263625,ch0,0,0,0,1.846830759405452,0.025924658,381.10223,7976.617,256.02206,0.0025162047,0.38056397
139555_27ch0,220727,139555,139579,18:26:51.062000000,18:26:51.093000000,329.44015065964606,344.81879299133334,358.4689665786984,50900.0,1099.1168824543142,1.888687521764172,ch0,0,0,0,1.55473876564269,-6.1277795,416.1023,7307.7627,256.9017,1.3028923,0.0
470029_30ch0,220730,470029,470037,17:15:19.633000000,17:15:19.633000000,112.18409856168768,100.0,108.16653826391968,2400.0,216.56854249492383,1.5551405359894432,ch0,0,0,0,2.6174753781582907,2.5947275,461.85126,6520.46,261.59784,0.37341785,0.3449258
615928_30ch0,220730,615928,615933,17:15:27.262000000,17:15:27.262000000,124.48201014152174,104.40306508910552,114.0175425099138,4000.0,268.6396103067893,1.4357216264042163,ch0,0,0,0,2.35744929746838,-0.7353861,462.56702,6509.4463,261.89328,0.083588794,0.4641353
83694_01ch0,220801,83694,83715,18:39:30.477000000,18:39:31.678000000,237.4149190888164,215.870331449229,225.6102834535696,7100.0,504.4974746830583,2.85265847687153,ch0,0,0,0,5.14131980943527,-19.729218,487.25003,6117.0405,266.17593,0.00015674939,5.400157e-06
83694_01ch0,220801,83694,83711,18:39:30.477000000,18:39:31.678000000,178.67358438836044,174.6424919657298,184.39088914585773,8300.0,384.4974746830583,1.4174215362972369,ch0,0,0,0,2.7075473042840748,-19.729218,487.25003,6117.0405,266.17593,0.00015674939,5.400157e-06
311709_01ch0,220801,311709,311724,19:36:35.244000000,19:36:35.244000000,202.80718758916504,210.95023109728987,219.5449840010015,19500.0,708.3452377915607,2.047601700663313,ch0,0,0,0,1.2499369611825346,-6.450052,481.97186,6200.898,266.4915,0.05538163,0.013245979
323242_01ch0,220801,323242,323257,19:39:18.998000000,19:39:18.998000000,212.736131588374,218.4032966784156,228.0350850198276,23100.0,771.8376618407356,2.052249168674183,ch0,0,0,0,1.3788634933172743,-3.7289248,484.50436,6170.448,266.40186,0.1786465,0.16842365
284059_02ch0,220802,284059,284075,19:19:07.443000000,19:19:07.443000000,237.7648226042196,234.0939982143925,250.79872407968907,28800.0,996.98484809835,2.746469398147243,ch0,0,0,0,1.297800829931211,1.5410974,497.68182,5953.9053,266.86133,0.0,0.2388405
206257_07ch0,220807,206257,206274,17:30:39.223000000,17:30:39.239000000,235.50445643372424,246.98178070456936,256.3201123595259,22000.0,913.2590180780452,3.0168616471266687,ch0,0,0,0,1.4553242509971465,-8.018073,389.3935,7824.7656,254.59317,0.2718341,0.27939293
385927_07ch0,220807,385927,385944,17:39:42.818000000,17:39:42.818000000,247.9436918983582,256.3201123595259,265.70660511172844,28300.0,1030.1219330881977,2.983877356450622,ch0,0,0,0,1.3369621047483498,-6.358562,463.57626,6490.764,261.7204,0.016629945,0.23888847
745_07ch0,220807,745,756,19:03:02.547000000,19:04:46.001000000,141.89477249475485,120.83045973594572,134.1640786499874,5600.0,310.7106781186548,1.3718747620085077,ch0,0,0,0,2.624983563629702,1.4214865,597.9019,4489.8813,275.05023,0.004382281,0.00010565689
31017_07ch0,220807,31017,31030,19:19:30.113000000,19:19:42.109000000,137.88193658277146,139.2838827718412,148.66068747318505,5800.0,304.8528137423857,1.275095045047093,ch0,0,0,0,2.513988284650616,-1.765876,428.9892,7081.1523,260.85394,0.0003252909,1.3242367e-05
31047_07ch0,220807,31047,31131,19:20:13.106000000,19:20:13.106000000,764.4230315755964,842.9116205154606,852.8774824088158,111300.0,2586.3351365237936,4.782605638390238,ch0,35,0,0,3.611971340460909,-6.717373,414.72858,7335.0337,259.47507,0.0,6.79585e-05
264735_08ch0,220808,264735,264753,18:15:45.979000000,18:15:45.979000000,256.0787531456773,250.79872407968907,262.48809496813374,32600.0,951.8376618407358,2.21155785646694,ch0,0,0,0,1.3540676118398742,0.42438525,468.44034,6409.047,263.04486,0.074349575,0.49195683
153954_19ch1,220719,153954,153961,18:53:37.519000000,18:53:37.519000000,121.36238311332988,104.40306508910552,117.04699910719626,5700.0,341.4213562373095,1.6274087497442793,ch1,0,0,0,1.611616963878762,1.5835115,398.98138,7685.955,257.16913,0.020427119,0.0692924
290352_19ch1,220719,290352,290362,18:56:52.769000000,18:56:52.769000000,139.79605500902187,108.16653826391968,130.384048104053,3800.0,256.5685424949238,1.3785208955524084,ch1,0,0,0,2.723121391017995,-4.985722,389.18448,7879.0195,255.54483,0.28011084,0.35445017
728867_19ch1,220719,728867,728884,19:10:57.740000000,19:10:57.740000000,193.3164603789112,191.049731745428,200.0,18800.0,1004.619407771256,4.272041022598319,ch1,0,0,0,1.203196916446136,1.1278749,452.72675,6716.0493,261.79123,0.052087083,0.3445495
1569592_19ch1,220719,1569592,1569604,19:20:21.540000000,19:20:21.540000000,143.40842800321127,126.49110640673518,143.17821063276352,4400.0,346.5685424949238,2.1722796779129183,ch1,0,0,0,2.560997220269087,-0.3792111,472.09122,6392.6685,264.62817,0.003646298,0.15636903
2280411_19ch1,220719,2280411,2280422,19:29:32.591000000,19:29:32.591000000,137.72730248781346,117.04699910719626,126.49110640673518,3900.0,281.4213562373095,1.6159935845562563,ch1,0,0,0,2.8657000135184685,-1.4624221,514.8719,5712.527,269.1051,0.013842151,0.09068976
266793_20ch1,220720,266793,266801,18:36:25.176000000,18:36:25.176000000,113.31960253781348,100.0,108.16653826391968,2800.0,218.63961030678928,1.3585943178397983,ch1,0,0,0,2.7211859554182136,0.76854104,393.6113,7780.3345,255.73953,0.87289274,0.25470483
429550_20ch1,220720,429550,429574,18:41:03.402000000,18:41:03.402000000,393.8399944291559,389.48684188300894,398.2461550347976,60200.0,1301.8986283848346,2.240515659352295,ch1,0,13,0,1.7645132396984675,-1.7316608,352.3138,8607.017,251.17976,0.018588966,0.06915232
509240_20ch1,220720,509240,509252,18:41:05.680000000,18:41:05.680000000,152.11019444358757,130.384048104053,152.64337522473747,5800.0,367.6345596729059,1.854363215941329,ch1,0,0,0,1.845292368100136,-1.2970389,352.4147,8603.717,250.6569,0.04190348,0.4239956
1087719_20ch1,220720,1087719,1087733,18:41:17.708000000,18:41:17.708000000,209.89994023826827,211.8962010041709,221.3594362117865,23000.0,704.5584412271571,1.7174984150614443,ch1,0,0,0,1.4260572682055586,-0.17811881,352.7998,8596.436,250.37033,0.011066914,0.26025584
1157583_20ch1,220720,1157583,1157591,18:41:19.158000000,18:41:19.158000000,128.11920003092888,120.83045973594572,130.0,5200.0,323.1370849898476,1.5979397420815895,ch1,0,0,0,1.8509025744967524,-0.7093752,352.70816,8597.584,250.48871,0.08600627,0.19406489
1364814_20ch1,220720,1364814,1364826,18:45:31.723000000,18:45:31.723000000,140.696767961411,123.6931687685298,136.01470508735443,3500.0,290.3553390593274,1.9168217301665915,ch1,0,0,0,2.922902342360292,-2.1839988,326.45892,9162.154,246.3124,0.0033942307,0.093614236
1376979_20ch1,220720,1376979,1376987,18:45:32.160000000,18:45:32.160000000,121.28038747191025,113.1370849898476,120.41594578792296,3600.0,248.99494936611663,1.3704674057906985,ch1,0,0,0,2.788016442122134,-2.1839988,326.45892,9162.154,246.3124,0.015341519,0.07856636
1541107_20ch1,220720,1541107,1541120,18:45:43.594000000,18:45:43.594000000,263.15213029172435,250.0,265.70660511172844,25200.0,692.4873734152916,1.5143048498118743,ch1,0,0,0,2.0583202784014616,0.9949315,325.99664,9172.365,246.1518,0.030312363,0.044273183
1766183_20ch1,220720,1766183,1766194,19:03:29.981000000,19:03:29.981000000,119.86925858315232,111.80339887498948,121.65525060596438,4300.0,303.1370849898476,1.7005907813939172,ch1,0,0,0,2.194726645595454,-0.24970482,407.12473,7528.4165,257.7169,0.00214419,0.2661752
1891378_20ch1,220720,1891378,1891381,19:03:39.326000000,19:03:39.326000000,147.59190164964787,141.4213562373095,152.97058540778357,3900.0,300.7106781186548,1.84511410550309,ch1,0,0,0,3.5488846049486766,0.058571417,406.57687,7538.1567,257.81723,0.0025700845,0.10562878
1955102_20ch1,220720,1955102,1955116,19:03:56.220000000,19:03:56.220000000,195.6663194777657,166.43316977093238,180.27756377319943,4600.0,371.4213562373095,2.3865253246962927,ch1,0,4,0,4.004330351408728,-0.06096232,407.24106,7524.3555,257.91318,0.0006354597,0.1108676
2069528_20ch1,220720,2069528,2069537,19:33:32.502000000,19:33:32.502000000,128.08926286924495,120.41594578792296,134.53624047073708,7200.0,331.06601717798213,1.2113979875962924,ch1,0,0,0,1.6890653396385988,-0.7156885,341.59354,8836.83,249.29927,0.032835923,0.41680473
2258301_20ch1,220720,2258301,2258336,19:33:34.935000000,19:33:34.935000000,485.3520374233165,460.6517122512408,470.1063709417264,57600.0,1695.035713374682,3.9694045069824337,ch1,0,0,0,2.5866523106827257,-2.3201106,341.6687,8838.904,249.03835,0.054291293,0.7126988
2267151_20ch1,220720,2267151,2267170,19:33:35.045000000,19:33:35.045000000,277.12074861247385,287.9236009777593,297.3213749463701,35600.0,846.6904755831215,1.602468446782796,ch1,0,0,0,1.6166575259614104,-2.3201106,341.6687,8838.904,249.03835,0.022453256,0.7203989
2526440_20ch1,220720,2526440,2526450,19:47:24.030000000,19:47:24.280000000,127.22846337303828,122.06555615733704,130.384048104053,3600.0,261.06601717798213,1.506566556281915,ch1,0,0,0,3.0086591425742126,-3.8704503,439.136,6959.9697,261.09195,0.13148855,0.008531911
106180_23ch1,220723,106180,106231,18:55:42.526000000,18:55:42.526000000,558.0280732799845,563.5601121442148,572.7128425310541,110400.0,2686.579002700189,5.202598302085679,ch1,0,0,0,1.6443975759118663,11.009672,476.98108,6282.9165,266.16388,0.029490504,0.35676444
554450_23ch1,220723,554450,554464,19:00:35.682000000,19:00:35.682000000,226.2550040937478,225.6102834535696,235.3720459187964,23600.0,899.4112549695427,2.7276884754992,ch1,0,0,0,1.4938717435005184,15.499837,486.3046,6135.983,266.41937,0.0,0.53736883
716963_23ch1,220723,716963,716976,19:00:51.028000000,19:00:51.028000000,160.7410141044772,152.64337522473747,161.24515496597098,7800.0,476.62950903902254,2.3177008869639453,ch1,0,0,0,1.823271623016575,14.895724,486.03683,6139.6816,267.04593,0.03411621,0.1360884
726339_23ch1,220723,726339,726350,19:00:54.522000000,19:00:54.522000000,133.48847102220836,111.80339887498948,126.49110640673518,3300.0,254.4974746830583,1.5618637694281303,ch1,0,0,0,2.491464770983881,15.22291,485.58163,6145.636,267.40692,0.08263799,0.043076318
1660610_23ch1,220723,1660610,1660620,19:16:45.292000000,19:16:45.292000000,105.99606659083663,100.4987562112089,110.4536101718726,3100.0,236.9238815542512,1.4409407399232224,ch1,0,0,0,2.2943942570106675,0.15330103,525.6746,5526.069,270.01257,0.0,0.69304895
645995_25ch1,220725,645995,646007,19:18:56.412000000,19:18:56.412000000,133.64922278663147,123.6931687685298,136.01470508735443,8000.0,431.7766952966369,1.8544645896828813,ch1,0,7,0,1.3548122181683568,-2.1590042,396.1568,7685.4946,256.8944,0.025583152,0.45758408
696942_25ch1,220725,696942,696953,19:18:59.111000000,19:18:59.111000000,130.2530363777263,122.06555615733704,134.1640786499874,4600.0,333.1370849898476,1.919898489065927,ch1,0,0,0,1.8632884150975384,-3.0445268,396.39777,7678.5537,257.03473,0.0,0.32373455
